CO_ANO;CO_MES;CO_NCM;CO_UNID;CO_PAIS;SG_UF_NCM;CO_VIA;CO_URF;QT_ESTAT;KG_LIQUIDO;VL_FOB
2020;9;9011110;21;431;MG;1;817800;245;246000;361320
2020;10;9011110;21;59;ES;1;717800;157;158400;263668
2020;6;9011110;21;198;MG;1;717600;6;6000;15146
2020;5;9011110;21;158;MG;1;817800;158;158000;316890
2020;9;9011110;21;607;ES;1;727600;19;19175;25389
2020;8;9011110;21;764;MG;1;717600;184;186000;341333
2020;1;9011110;21;580;ES;1;727600;0;3;39
2020;2;9011110;21;246;MG;1;717600;159;160598;277171
2020;7;9011110;21;190;PR;1;817800;1;571;1292
2020;8;9011110;21;63;ES;1;717600;36;36000;45000
2020;12;9011110;21;23;SP;4;817700;0;48;3515
2020;10;9011110;21;647;MG;1;817800;798;805400;1748982
2020;12;9011110;21;538;PR;1;817800;50;49488;99554
2020;11;9011110;21;63;ES;1;717600;19;19175;35155
2020;3;9011110;21;80;ES;1;817800;18;18000;39501
2020;4;9011110;21;386;ES;1;717600;19;19200;49252
2020;3;9011110;21;628;ES;1;717600;19;19200;65611
2020;10;9011110;21;603;ES;1;817800;254480;490400;679273
2020;5;9011110;21;365;MG;1;717600;380;383500;879280
2020;5;9011110;21;431;ES;1;717800;76;76800;122112
2020;2;9011110;21;467;ES;1;727600;10;10;196
2020;9;9011110;21;244;ES;1;717600;57;57600;84242
2020;3;9011110;21;820;ES;1;717600;499;499200;812220
2020;7;9011110;21;249;PR;1;817800;74;74399;122375
2020;12;9011110;21;474;MG;1;717600;19;19200;34562
2020;11;9011110;21;249;BA;1;817800;219;218760;421576
2020;8;9011110;21;438;ES;1;717800;38;38400;64512
2020;3;9011110;21;249;ES;1;717600;470;468000;754226
2020;9;9011110;21;399;MG;4;817600;3;3000;10384
2020;1;9011110;21;169;ES;1;817800;52;52800;69644
2020;7;9011110;21;386;PR;1;917800;160;163200;372096
2020;10;9011110;21;767;MG;0;9999999;1037;1036800;1683628
2020;10;9011110;21;240;ES;1;717800;102;103200;164880
2020;11;9011110;21;249;MG;0;9999999;104;105600;180309
2020;11;9011110;21;169;MG;1;727600;140;140000;268342
2020;7;9011110;21;59;MG;1;717600;38;38400;66816
2020;1;9011110;21;190;MG;4;817700;0;60;4410
2020;6;9011110;21;827;MG;1;717800;106;105600;179520
2020;12;9011110;21;442;MG;1;717600;26;26432;55350
2020;7;9011110;21;764;GO;1;817800;22;21600;47382
2020;8;9011110;21;676;MG;1;917800;40;39648;92764
2020;12;9011110;21;603;MG;1;717600;66;64800;129234
2020;7;9011110;21;573;SP;1;817800;122;122400;292532
2020;3;9011110;21;69;MG;1;717600;148;146350;358415
2020;12;9011110;21;23;SP;1;817800;65551;5627862;11983221
2020;7;9011110;21;845;SP;7;1010351;1;1140;3930
2020;12;9011110;21;607;MG;1;817800;278;278375;549286
2020;8;9011110;21;69;SP;1;817800;336;335885;831744
2020;6;9011110;21;676;MG;1;817800;1130;1127790;2543268
2020;8;9011110;21;249;MG;1;817800;26045;14629815;33263757
2020;1;9011110;21;431;ES;1;817800;629;633600;1098976
2020;3;9011110;21;399;MG;1;817800;8792;6545836;16598025
2020;1;9011110;21;474;ES;1;817800;114;115050;144498
2020;1;9011110;21;676;SP;1;817800;434;431200;1067700
2020;8;9011110;21;69;MG;1;817800;6485;785699;1954850
2020;5;9011110;21;249;PR;1;817800;78;78305;178249
2020;7;9011110;21;548;MG;1;817800;57;57550;116163
2020;11;9011110;21;607;MG;1;817800;730;729020;1557087
2020;1;9011110;21;676;MG;1;817800;3539;3519430;8042901
2020;11;9011110;21;247;MG;1;817800;200;199800;383616
2020;9;9011110;21;573;SP;1;817800;218;219900;562367
2020;10;9011110;21;301;MG;1;717800;19;19200;29568
2020;1;9011110;21;195;ES;1;717600;1245;1246400;2869266
2020;12;9011110;21;240;ES;1;817800;38;38400;58719
2020;10;9011110;21;603;MG;1;817800;100443;640330;1379405
2020;11;9011110;21;249;ES;1;717600;1219;1223000;2492150
2020;5;9011110;21;744;ES;1;717800;788;792000;1260210
2020;10;9011110;21;628;MG;1;717600;172;170400;367590
2020;7;9011110;21;249;BA;1;817800;450;444600;880799
2020;5;9011110;21;676;BA;1;817800;121;119028;274320
2020;12;9011110;21;69;MG;1;717600;420;417550;928879
2020;10;9011110;21;676;ES;1;817800;134;135200;191692
2020;12;9011110;21;161;MG;1;817800;1568;1571355;3657177
2020;12;9011110;21;831;MG;1;817800;325;327400;763765
2020;9;9011110;21;628;MG;1;717600;410;407950;856852
2020;11;9011110;21;831;MG;1;817800;248;250175;541849
2020;5;9011110;21;249;ES;1;717600;652;641560;782372
2020;11;9011110;21;169;SP;1;817800;512;507650;702649
2020;11;9011110;21;245;MG;1;717800;264;259200;541020
2020;11;9011110;21;149;MG;1;717600;252;251000;493727
2020;9;9011110;21;23;PR;1;817800;472;472649;990982
2020;1;9011110;21;158;ES;1;817800;494;493980;718092
2020;2;9011110;21;493;ES;1;717600;573;575500;778452
2020;11;9011110;21;670;MG;1;717600;88;86400;192679
2020;6;9011110;21;249;BA;1;817800;259;256500;547392
2020;9;9011110;21;169;MG;1;717600;960;971000;1388570
2020;9;9011110;21;87;MG;1;717600;5061;5074875;10916029
2020;8;9011110;21;301;MG;1;817800;1275;1271685;2562374
2020;11;9011110;21;161;SP;1;817800;31;29880;80323
2020;10;9011110;21;271;SP;1;817800;573;570380;1271393
2020;5;9011110;21;69;BA;1;517800;66;64800;144867
2020;4;9011110;21;827;ES;1;717600;19844;669600;1260291
2020;12;9011110;21;573;SP;1;817800;265;264061;583514
2020;8;9011110;21;160;MG;1;817800;1512;485356;1179024
2020;12;9011110;21;69;SP;1;817800;483;485872;1273841
2020;3;9011110;21;607;SP;1;817800;19;19175;40371
2020;12;9011110;21;59;ES;1;717600;535;540800;771766
2020;9;9011110;21;628;ES;1;727600;440;432000;618200
2020;1;9011110;21;493;MG;1;727600;270;270000;443905
2020;9;9011110;21;676;ES;1;727600;459;453600;616896
2020;5;9011110;21;149;SP;1;817800;344;345425;772361
2020;11;9011110;21;190;ES;1;717800;49;49206;117652
2020;9;9011110;21;246;MG;1;717600;588;588800;901752
2020;12;9011110;21;820;ES;1;717600;932;949980;1354164
2020;6;9011110;21;386;MG;1;717800;41;40775;89394
2020;6;9011110;21;493;ES;1;817800;2910;2922360;3523197
2020;8;9011110;21;858;ES;1;817800;500;500000;590000
2020;2;9011110;21;63;ES;7;1017500;870;867200;1327546
2020;4;9011110;21;246;ES;1;817800;6;6060;11356
2020;6;9011110;21;169;SP;1;817800;131;131275;161534
2020;4;9011110;21;741;MG;1;817800;27;27065;66139
2020;3;9011110;21;87;ES;1;817800;1012;993900;1340259
2020;1;9011110;21;240;MG;1;717800;19;19200;37418
2020;11;9011110;21;244;ES;1;717800;57;57600;90432
2020;8;9011110;21;275;SP;1;817800;752;748145;1482809
2020;10;9011110;21;580;ES;1;727600;0;0;6
2020;3;9011110;21;845;ES;7;1017701;107;106800;186601
2020;6;9011110;21;498;MG;1;717600;422;422400;593854
2020;1;9011110;21;232;SP;1;817800;101;100448;236387
2020;5;9011110;21;271;SP;1;817800;109;108000;277426
2020;1;9011110;21;455;MG;1;717600;191;191750;508551
2020;10;9011110;21;190;ES;1;817800;17;17169;38797
2020;5;9011110;21;249;BA;1;717600;100;99900;268365
2020;1;9011110;21;63;MG;1;817800;143;143735;298714
2020;2;9011110;21;776;MG;1;817800;8;7500;18358
2020;5;9011110;21;244;ES;1;817800;72;72000;113711
2020;10;9011110;21;245;MG;1;717600;414;411180;850925
2020;3;9011110;21;399;BA;1;817800;76;76800;205551
2020;4;9011110;21;827;ES;1;817800;2038;2044800;3597945
2020;4;9011110;21;246;BA;1;817800;48;48720;119600
2020;2;9011110;21;161;MG;1;717800;132;132160;361144
2020;1;9011110;21;149;MG;1;717600;190;191775;461577
2020;2;9011110;21;267;MG;1;817800;152;153600;362912
2020;12;9011110;21;149;SP;1;817800;599;600990;1330545
2020;9;9011110;21;427;MG;1;817800;140;139860;252922
2020;2;9011110;21;744;ES;1;717800;422;422400;807492
2020;3;9011110;21;53;MG;1;717800;38;38000;79800
2020;10;9011110;21;427;MG;1;817800;78;78155;168647
2020;4;9011110;21;53;MG;1;717800;362;362400;746190
2020;9;9011110;21;467;MG;1;817800;19;19175;45978
2020;3;9011110;21;63;MG;1;717600;267;268561;616139
2020;7;9011110;21;556;ES;1;717800;52;52800;83952
2020;10;9011110;21;431;MG;1;817800;78;79200;121845
2020;7;9011110;21;87;ES;1;727600;110;108014;152840
2020;9;9011110;21;245;ES;1;817800;562;553560;676430
2020;4;9011110;21;676;ES;1;717600;19;19200;31872
2020;9;9011110;21;548;MG;1;817800;19428;249325;604186
2020;10;9011110;21;556;MG;1;717600;45;45600;77112
2020;5;9011110;21;447;MG;1;817800;19;18880;39446
2020;9;9011110;21;820;ES;1;717600;988;998400;1497600
2020;2;9011110;21;438;ES;1;817800;71;72000;141661
2020;5;9011110;21;23;MG;1;717800;974;972000;2189076
2020;7;9011110;21;53;MG;1;817800;58;57600;110592
2020;8;9011110;21;831;SP;1;817800;57;57600;122114
2020;1;9011110;21;267;MG;1;817800;38;38375;83462
2020;8;9011110;21;59;MG;1;717600;115;115200;181440
2020;4;9011110;21;275;MG;1;717800;38;38400;92279
2020;10;9011110;21;85;MG;1;817800;19;19200;50372
2020;2;9011110;21;379;SP;1;817800;20;19980;41405
2020;2;9011110;21;244;ES;1;717800;218;220800;426204
2020;8;9011110;21;275;BA;1;517800;57;57525;111858
2020;3;9011110;21;676;BA;1;817800;64;64800;151446
2020;8;9011110;21;244;MG;1;717800;53;52800;80256
2020;12;9011110;21;23;PR;1;817800;583;580448;1186097
2020;6;9011110;21;586;MG;7;917501;54;54000;88200
2020;2;9011110;21;169;BA;1;517800;58;57525;129048
2020;3;9011110;21;607;MG;1;727600;19;18900;39568
2020;11;9011110;21;764;SP;1;817800;214;212610;446639
2020;8;9011110;21;158;ES;1;817800;751;752400;965890
2020;12;9011110;21;827;SP;1;817800;22;21480;51751
2020;6;9011110;21;845;ES;7;1017701;53;54000;96765
2020;5;9011110;21;244;ES;1;717600;19;19200;33408
2020;6;9011110;21;190;PR;1;817800;14;14083;30924
2020;6;9011110;21;628;ES;1;817800;132;129600;196992
2020;1;9011110;21;741;SP;4;817700;0;73;3361
2020;7;9011110;21;63;SP;1;817800;19;19175;45500
2020;1;9011110;21;87;PR;1;817800;82;81600;168370
2020;11;9011110;21;493;SP;1;817800;19;19175;51700
2020;10;9011110;21;249;MG;4;817700;0;59;2305
2020;1;9011110;21;815;ES;1;717600;20;19500;38220
2020;6;9011110;21;403;ES;1;717800;117;117600;193992
2020;5;9011110;21;676;BA;1;717600;39;38400;76032
2020;1;9011110;21;628;MG;4;817700;0;30;4501
2020;5;9011110;21;399;ES;1;817800;26;26400;123179
2020;8;9011110;21;69;MG;1;717800;110;108000;244050
2020;4;9011110;21;383;MG;1;717600;76;76750;160414
2020;5;9011110;21;249;SP;1;817800;5697;5709051;13266727
2020;10;9011110;21;676;MG;1;717600;461;456000;972262
2020;2;9011110;21;399;SP;1;817800;405;408479;1155303
2020;6;9011110;21;573;MG;1;717600;22;21600;61289
2020;6;9011110;21;386;SP;1;817800;1694;1688581;3710062
2020;12;9011110;21;149;MG;1;817800;25909;4829765;11581273
2020;2;9011110;21;386;MG;1;717600;704;705575;1639606
2020;11;9011110;21;301;MG;1;817800;1343;1333092;2916022
2020;2;9011110;21;245;ES;1;817800;712;701550;991174
2020;10;9011110;21;831;MG;1;817800;249;250725;609927
2020;9;9011110;21;69;MG;1;817800;50581;1138745;2984731
2020;11;9011110;21;438;MG;1;717800;104;105600;174504
2020;9;9011110;21;232;MG;1;817800;165;164288;409601
2020;12;9011110;21;383;ES;1;817800;57;57280;98794
2020;3;9011110;21;23;SP;1;817800;4734;4714152;10721772
2020;11;9011110;21;386;MG;1;717600;1152;1147000;2350550
2020;8;9011110;21;603;SP;1;817800;80164;324580;708209
2020;6;9011110;21;240;ES;1;717600;38;38400;70272
2020;11;9011110;21;538;MG;1;817800;1133;1121540;2603587
2020;12;9011110;21;249;MG;1;717600;6522;6487265;13668431
2020;5;9011110;21;87;ES;1;817800;5379;5286380;6635967
2020;11;9011110;21;169;ES;1;817800;976;988750;1317943
2020;5;9011110;21;195;MG;1;717600;172;171600;282720
2020;9;9011110;21;245;SP;1;817800;254;255000;515635
2020;12;9011110;21;23;MG;1;817800;49792;30429950;67253253
2020;12;9011110;21;59;ES;1;817800;324;326400;431886
2020;4;9011110;21;69;PR;1;817800;20;20000;51410
2020;6;9011110;21;676;MG;1;717600;475;468000;886099
2020;7;9011110;21;386;MG;1;717600;1240;1231780;2611058
2020;1;9011110;21;275;MG;1;817800;2723;2723365;5892769
2020;8;9011110;21;275;MG;1;817800;3356;3339525;6924901
2020;1;9011110;21;301;ES;1;717600;76;76800;120576
2020;3;9011110;21;827;SP;1;817800;68;68040;172560
2020;6;9011110;21;23;SP;1;817800;3676;3657348;8290146
2020;3;9011110;21;240;MG;1;817800;186;187050;433075
2020;5;9011110;21;23;SP;1;817800;5691;5671795;12562132
2020;1;9011110;21;246;BA;1;517800;96;96000;168895
2020;12;9011110;21;301;MG;1;717600;523;520700;808128
2020;9;9011110;21;301;BA;1;817800;40;40200;73781
2020;2;9011110;21;160;MG;1;817800;555;555185;1506607
2020;4;9011110;21;63;MG;1;717600;167;167925;344431
2020;11;9011110;21;386;ES;1;717800;18;18000;34374
2020;8;9011110;21;244;ES;1;717800;121;122400;190940
2020;8;9011110;21;169;ES;1;817800;768;777550;929670
2020;11;9011110;21;87;MG;1;717800;535;540000;1217393
2020;2;9011110;21;249;BA;1;517800;121;121600;271948
2020;12;9011110;21;538;SP;1;817800;285;280515;571112
2020;3;9011110;21;232;BA;1;517800;38;38400;182016
2020;2;9011110;21;676;ES;1;817800;516;515550;731214
2020;6;9011110;21;271;MG;1;817800;844;841775;2042885
2020;9;9011110;21;403;MG;1;717800;440;441600;716656
2020;8;9011110;21;386;MG;1;717800;105;103975;226767
2020;3;9011110;21;53;ES;1;717800;129;129600;266931
2020;4;9011110;21;767;MG;1;717600;38;38350;107374
2020;11;9011110;21;53;MG;1;717600;110;110400;186827
2020;10;9011110;21;69;PR;1;817800;58;58400;131489
2020;9;9011110;21;23;MG;1;717800;1146;1139400;2329376
2020;12;9011110;21;573;MG;1;717600;122;122400;273405
2020;5;9011110;21;163;MG;1;717600;20;20400;40800
2020;2;9011110;21;301;ES;1;717600;211;211200;409247
2020;1;9011110;21;538;MG;1;817800;1166;1158040;2777280
2020;12;9011110;21;399;MG;4;817600;1;540;14491
2020;9;9011110;21;63;ES;7;1017500;1309;1308040;1868906
2020;1;9011110;21;249;BA;1;717600;57;57600;110592
2020;8;9011110;21;53;MG;1;817800;260;255000;522716
2020;6;9011110;21;240;MG;1;717800;123;124800;219351
2020;9;9011110;21;383;PR;1;917800;76;76800;138240
2020;5;9011110;21;249;GO;1;817800;222;222340;533264
2020;11;9011110;21;63;ES;7;1017500;1599;1596280;2228684
2020;12;9011110;21;53;MG;1;917800;58;57600;97536
2020;4;9011110;21;232;SP;1;817800;60;61200;131580
2020;12;9011110;21;291;MG;1;817800;19;19200;40954
2020;4;9011110;21;169;SP;1;817800;484;482030;734671
2020;2;9011110;21;538;SP;1;817800;300;299480;734695
2020;4;9011110;21;23;MG;1;717800;20;20000;41446
2020;10;9011110;21;249;PR;1;817800;518;516834;1024718
2020;6;9011110;21;744;ES;1;717800;1635;1636800;2567040
2020;9;9011110;21;87;PR;1;817800;39;39024;79318
2020;12;9011110;21;455;MG;1;817800;905;907850;2099363
2020;5;9011110;21;240;ES;1;717600;19;19200;34560
2020;10;9011110;21;474;MG;1;817800;57;57600;110691
2020;6;9011110;21;232;SP;1;817800;60;61200;112608
2020;1;9011110;21;586;ES;7;917500;27;26760;36572
2020;12;9011110;21;245;ES;1;717600;252;249600;334432
2020;6;9011110;21;493;MG;1;717600;230;230400;352160
2020;5;9011110;21;827;MG;1;717600;777;780000;1400766
2020;12;9011110;21;776;MG;1;817800;16;14250;31640
2020;7;9011110;21;161;MG;1;717600;19;19200;34752
2020;11;9011110;21;438;MG;1;717600;228;230400;399468
2020;1;9011110;21;245;ES;1;717600;179;178200;322907
2020;1;9011110;21;190;MG;4;817600;0;360;12302
2020;11;9011110;21;158;ES;1;817800;581;580379;723682
2020;7;9011110;21;403;MG;1;717600;38;38400;65658
2020;10;9011110;21;87;MG;1;717600;3655;3679550;8512258
2020;9;9011110;21;351;ES;1;727600;20;0;230
2020;2;9011110;21;628;BA;1;817800;20;19200;51264
2020;12;9011110;21;427;MG;1;817800;9272;280200;850100
2020;5;9011110;21;375;BA;1;817800;19;19200;49728
2020;11;9011110;21;59;ES;1;717800;78;79200;129045
2020;3;9011110;21;493;MG;1;817800;19;19200;44361
2020;4;9011110;21;383;ES;1;817800;76;76800;139984
2020;8;9011110;21;676;BA;1;517800;19;19200;35050
2020;8;9011110;21;87;ES;1;817800;3420;3363122;4089993
2020;11;9011110;21;670;SP;1;817800;19;19200;36487
2020;12;9011110;21;232;SP;1;817800;22;21600;41976
2020;8;9011110;21;438;MG;1;717600;57;57600;96423
2020;8;9011110;21;246;MG;1;817800;19;19200;42371
2020;7;9011110;21;87;ES;1;817800;7321;7194178;8516266
2020;8;9011110;21;827;ES;1;717800;8503;290400;451430
2020;2;9011110;21;474;SP;1;817800;57;57550;128852
2020;11;9011110;21;169;ES;1;727600;104;105600;152240
2020;4;9011110;21;438;SP;1;817800;58;57525;169943
2020;6;9011110;21;275;MG;1;717600;220;216000;466210
2020;3;9011110;21;245;PR;1;817800;22;21600;54127
2020;10;9011110;21;267;SP;1;817800;57;57600;154608
2020;11;9011110;21;365;ES;1;817800;96;95875;196570
2020;11;9011110;21;160;SP;1;817800;171;172800;563378
2020;6;9011110;21;573;ES;1;817800;260;260000;290641
2020;3;9011110;21;399;MG;1;717800;1574;1592825;4239516
2020;5;9011110;21;63;MG;7;1017500;495;494786;897467
2020;5;9011110;21;858;SP;1;817800;36;36000;66240
2020;12;9011110;21;431;MG;1;717800;40;39825;65635
2020;10;9011110;21;246;ES;1;717600;173;172800;233664
2020;5;9011110;21;160;SP;4;817700;0;120;2359
2020;11;9011110;21;399;MG;1;717800;2482;2498111;5891484
2020;10;9011110;21;431;MG;1;717600;57;57600;92544
2020;3;9011110;21;628;BA;1;817800;19;19200;48384
2020;4;9011110;21;247;MG;1;817800;583;582898;1133104
2020;1;9011110;21;195;MG;1;717600;249;249600;430376
2020;7;9011110;21;386;BA;1;717600;220;216000;427680
2020;12;9011110;21;244;SP;1;817800;11;10800;39319
2020;3;9011110;21;361;RO;1;817800;38;38400;44997
2020;9;9011110;21;198;ES;1;817800;19;19200;31300
2020;11;9011110;21;399;ES;4;817600;0;40;6389
2020;1;9011110;21;271;ES;1;717600;22;21600;34182
2020;7;9011110;21;386;PR;1;817800;36;36000;86867
2020;1;9011110;21;240;ES;1;717800;106;105600;177408
2020;4;9011110;21;670;SP;1;817800;38;38350;86937
2020;12;9011110;21;169;ES;1;727600;350;344400;524062
2020;8;9011110;21;161;SP;1;817800;73;72780;160059
2020;1;9011110;21;249;MG;1;817800;47512;18834199;44520946
2020;5;9011110;21;676;MG;1;817800;2235;2217402;4984243
2020;9;9011110;21;149;MG;1;817800;3610;3616645;8293430
2020;4;9011110;21;275;SP;1;817800;57;57525;137789
2020;1;9011110;21;232;MG;1;817800;215;214100;496788
2020;3;9011110;21;23;ES;1;727600;140060;200000;297600
2020;2;9011110;21;23;MG;1;817800;64661;24502618;56073566
2020;5;9011110;21;87;ES;1;717600;440;432000;535720
2020;6;9011110;21;23;PR;1;817800;478;478016;1059245
2020;4;9011110;21;249;SP;1;817800;3376;3374663;7980759
2020;12;9011110;21;764;MG;1;817800;3305;3276000;7176286
2020;8;9011110;21;87;MG;4;817700;0;0;2088
2020;11;9011110;21;438;ES;1;817800;115;115200;186770
2020;10;9011110;21;386;MG;1;817800;49780;9519428;23805126
2020;11;9011110;21;249;MG;1;817800;51742;24680670;57924792
2020;12;9011110;21;399;SP;1;817800;1934;1948104;4452067
2020;3;9011110;21;246;MG;1;717600;456;459875;933084
2020;4;9011110;21;386;BA;1;517800;60;60000;136096
2020;4;9011110;21;244;ES;4;817600;0;0;880
2020;11;9011110;21;603;SP;1;817800;199883;282960;584805
2020;6;9011110;21;431;ES;1;817800;806;806175;1301396
2020;9;9011110;21;53;MG;1;817800;270;270720;626822
2020;11;9011110;21;538;SP;1;817800;82048;523075;1121768
2020;10;9011110;21;827;ES;1;817800;2264;2270110;3648674
2020;12;9011110;21;245;ES;1;817800;948;942380;1250467
2020;11;9011110;21;776;MG;4;817600;0;20;66
2020;6;9011110;21;59;MG;1;717600;209;211200;370944
2020;7;9011110;21;431;MG;1;817800;152;153600;244625
2020;2;9011110;21;351;SP;1;817800;57;57525;133618
2020;11;9011110;21;827;MG;1;717800;840;843696;1271788
2020;10;9011110;21;195;MG;1;717600;154097;653120;988458
2020;4;9011110;21;87;MG;1;817800;28435;7260160;18017538
2020;6;9011110;21;764;SP;1;817800;199;198000;445570
2020;12;9011110;21;301;SP;1;817800;273;272995;676702
2020;10;9011110;21;831;SP;1;817800;133;134400;276725
2020;12;9011110;21;240;MG;1;817800;251;254400;465286
2020;11;9011110;21;169;MG;1;817800;2694;2706265;3946520
2020;2;9011110;21;158;MG;1;817800;1498;173380;435181
2020;3;9011110;21;87;MG;1;717600;550;548972;1114619
2020;3;9011110;21;149;MG;1;817800;3442;3451944;7980334
2020;5;9011110;21;240;MG;1;817800;26;26400;52604
2020;6;9011110;21;573;ES;1;717600;116;117600;226724
2020;5;9011110;21;69;SP;1;817800;302;303380;800192
2020;1;9011110;21;827;ES;1;817800;1504;1512000;2686726
2020;9;9011110;21;431;ES;1;727600;19;19200;26248
2020;11;9011110;21;244;MG;1;717600;171;170400;279887
2020;12;9011110;21;149;ES;1;817800;39;39215;84571
2020;8;9011110;21;776;MG;1;817800;19;19200;44043
2020;11;9011110;21;403;MG;1;817800;1032;734800;1216858
2020;5;9011110;21;239;ES;1;817800;1012;1016800;1200120
2020;4;9011110;21;474;MG;1;817800;39;39180;91668
2020;3;9011110;21;756;MG;1;817800;248;250100;581073
2020;5;9011110;21;399;MG;1;717800;1459;1464362;3622123
2020;10;9011110;21;158;MG;1;817800;100;100000;227735
2020;8;9011110;21;195;MG;1;717600;987;987400;1525445
2020;3;9011110;21;351;MG;1;817800;80;80350;245865
2020;11;9011110;21;196;ES;1;817800;115;115050;244136
2020;10;9011110;21;69;SP;1;817800;249;249898;699499
2020;5;9011110;21;169;PR;1;817800;27;26398;42484
2020;2;9011110;21;59;MG;1;817800;115;115200;220961
2020;9;9011110;21;455;PR;1;817800;59;59400;147389
2020;2;9011110;21;438;MG;1;717800;53;52800;112992
2020;8;9011110;21;383;SP;1;817800;19;19200;48691
2020;6;9011110;21;573;BA;1;517800;61;61200;143765
2020;1;9011110;21;676;ES;1;817800;706;704000;978712
2020;9;9011110;21;163;ES;1;817800;19;19200;32704
2020;12;9011110;21;403;BA;1;817800;11;10860;23349
2020;12;9011110;21;161;MG;4;817700;0;24;852
2020;4;9011110;21;351;SP;1;817800;38;38350;88352
2020;3;9011110;21;573;SP;1;817800;63;62400;167638
2020;1;9011110;21;386;PR;1;917800;50;49560;110618
2020;3;9011110;21;858;MG;1;817800;38;37170;94646
2020;2;9011110;21;69;MG;1;717800;19;19200;62225
2020;11;9011110;21;246;MG;1;817800;848;850160;1477734
2020;9;9011110;21;87;ES;1;717600;1396;1372800;1988470
2020;12;9011110;21;23;GO;1;817800;511;513398;1106207
2020;2;9011110;21;603;PR;1;817800;40;39960;101137
2020;8;9011110;21;63;PR;7;1017500;33;32914;69372
2020;5;9011110;21;247;MG;1;817800;1070;1069438;1931892
